controller_type,controller_name,is_example_controller,controller_module,field_path,parent_field,field_scope,data_type,required,default,allowed_values_or_format,what_it_does,defined_in,source
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,controller_type,,top_level,string,no,generic,"generic, directional_trading, market_making","Controller family used for grouping/loading the controller. In this repo the main families are generic, directional_trading, and market_making.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:70
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,total_amount_quote,,top_level,decimal,no,100,,"Total budget in quote currency that the controller uses when sizing positions, grids, or quote-side order allocations.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:71
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,manual_kill_switch,,top_level,boolean,no,false,,"Manual per-controller stop flag. In the `v2_with_controllers` script, setting this to true stops the controller and issues StopExecutor actions for its executors; clearing it allows restart.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:79
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,initial_positions,,top_level,list[InitialPositionConfig],no,[],,List of pre-existing positions that the controller should adopt and manage at startup instead of assuming a flat book.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:80
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,initial_positions[].connector_name,initial_positions,nested,string,no,,,Connector on which the pre-existing position exists.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:15
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,initial_positions[].trading_pair,initial_positions,nested,string,no,,,Trading pair of the pre-existing position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:16
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,initial_positions[].amount,initial_positions,nested,decimal,no,,,Base-asset amount currently held in that initial position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:17
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,initial_positions[].side,initial_positions,nested,"enum string (BUY, SELL)",no,,"BUY, SELL","Direction of the initial position (`BUY` for long/base inventory, `SELL` for short inventory).",InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:18
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,long_only_threshold,,top_level,decimal,no,0.2,,Negative-deviation threshold below which the allocator enters a long-only zone for that asset.,QGAConfig,controllers/generic/quantum_grid_allocator.py:21
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,short_only_threshold,,top_level,decimal,no,0.2,,Positive-deviation threshold above which the allocator enters a short-only zone for that asset.,QGAConfig,controllers/generic/quantum_grid_allocator.py:22
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,hedge_ratio,,top_level,decimal,no,2,,Relative hedge sizing between opposing hedge-zone grids; used when balancing buy/sell grid exposure around the theoretical allocation.,QGAConfig,controllers/generic/quantum_grid_allocator.py:23
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,base_grid_value_pct,,top_level,decimal,no,0.08,,Base percentage of theoretical asset value used when sizing a grid.,QGAConfig,controllers/generic/quantum_grid_allocator.py:26
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,max_grid_value_pct,,top_level,decimal,no,0.15,,Larger grid-size percentage used when the allocation deviation exceeds the configured max-deviation threshold.,QGAConfig,controllers/generic/quantum_grid_allocator.py:27
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,safe_extra_spread,,top_level,decimal,no,0.0001,,Additional safety spread applied inside the grid executor so orders are not placed too aggressively.,QGAConfig,controllers/generic/quantum_grid_allocator.py:30
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,favorable_order_frequency,,top_level,integer,no,2,,Order creation frequency used when the grid setup is considered favorable.,QGAConfig,controllers/generic/quantum_grid_allocator.py:31
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,unfavorable_order_frequency,,top_level,integer,no,5,,Slower order creation frequency used when the setup is considered unfavorable.,QGAConfig,controllers/generic/quantum_grid_allocator.py:32
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,max_orders_per_batch,,top_level,integer,no,1,,Maximum number of orders the controller will create in one batch/update cycle.,QGAConfig,controllers/generic/quantum_grid_allocator.py:33
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,portfolio_allocation,,top_level,"object/map[str, Decimal]",no,{'SOL': 0.50},,Per-asset target allocation map. Keys are asset symbols and values are target fractions of total portfolio value; the remaining fraction is implicitly quote asset.,QGAConfig,controllers/generic/quantum_grid_allocator.py:36
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,portfolio_allocation.<asset_symbol>,portfolio_allocation,nested_map_entry,decimal,no,example default: SOL=0.50,keys = asset symbols; values = allocation fractions,One entry in the allocation map. The key is an asset symbol and the value is that asset’s target share of total portfolio value.,QGAConfig,controllers/generic/quantum_grid_allocator.py:36
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,grid_range,,top_level,decimal,no,0.002,,Base grid half-range / width used to place grid boundaries around the reference price.,QGAConfig,controllers/generic/quantum_grid_allocator.py:42
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,tp_sl_ratio,,top_level,decimal,no,0.8,,Take-profit versus stop-loss weighting used when splitting grid range between the two sides.,QGAConfig,controllers/generic/quantum_grid_allocator.py:43
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,min_order_amount,,top_level,decimal,no,5,,Minimum notional size allowed for a single order or a single grid level.,QGAConfig,controllers/generic/quantum_grid_allocator.py:44
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,max_deviation,,top_level,decimal,no,0.05,,Deviation threshold beyond which the controller switches to a larger grid size or otherwise treats the imbalance as more urgent.,QGAConfig,controllers/generic/quantum_grid_allocator.py:46
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,max_open_orders,,top_level,integer,no,2,,Maximum number of simultaneous open orders/grid levels the controller allows.,QGAConfig,controllers/generic/quantum_grid_allocator.py:47
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,connector_name,,top_level,string,no,binance,,Exchange/connector name that the controller uses for trading or market data.,QGAConfig,controllers/generic/quantum_grid_allocator.py:49
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,leverage,,top_level,integer,no,1,,Leverage applied when the connector supports perpetual or margin trading.,QGAConfig,controllers/generic/quantum_grid_allocator.py:50
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,position_mode,,top_level,"enum string (HEDGE, ONEWAY)",no,HEDGE,"HEDGE, ONEWAY",Perpetual position mode. Typical values are `HEDGE` and `ONEWAY`.,QGAConfig,controllers/generic/quantum_grid_allocator.py:51
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,quote_asset,,top_level,string,no,USDT,,Quote asset used for valuation and to build per-asset markets (for example `SOL-USDT`).,QGAConfig,controllers/generic/quantum_grid_allocator.py:52
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,fee_asset,,top_level,string,no,BNB,,Fee token tracked for valuation purposes when running the allocator on an exchange like Binance.,QGAConfig,controllers/generic/quantum_grid_allocator.py:53
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,min_spread_between_orders,,top_level,decimal,no,0.0001,,Minimum spacing between neighboring grid/order levels.,QGAConfig,controllers/generic/quantum_grid_allocator.py:55
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,grid_tp_multiplier,,top_level,decimal,no,0.0001,,Take-profit distance used inside generated grid executors.,QGAConfig,controllers/generic/quantum_grid_allocator.py:58
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,limit_price_spread,,top_level,decimal,no,0.001,,Extra spread used to place the limit price slightly beyond the main grid boundary.,QGAConfig,controllers/generic/quantum_grid_allocator.py:62
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,activation_bounds,,top_level,decimal,no,0.0002,,Activation-distance guard passed into the generated grid executor.,QGAConfig,controllers/generic/quantum_grid_allocator.py:65
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,bb_length,,top_level,integer,no,100,,Lookback length used for Bollinger Band calculations.,QGAConfig,controllers/generic/quantum_grid_allocator.py:68
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,bb_std_dev,,top_level,float,no,2.0,,Standard-deviation multiplier used by QGA when it computes Bollinger Band width for dynamic ranges.,QGAConfig,controllers/generic/quantum_grid_allocator.py:69
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,interval,,top_level,string,no,1s,,Candle interval / analysis timeframe used for indicator calculations and signal generation.,QGAConfig,controllers/generic/quantum_grid_allocator.py:70
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,dynamic_grid_range,,top_level,boolean,no,false,,"If true, compute grid width from current Bollinger Band width instead of a fixed `grid_range`.",QGAConfig,controllers/generic/quantum_grid_allocator.py:71
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,show_terminated_details,,top_level,boolean,no,false,,Whether status output should include extra detail for terminated grids/executors.,QGAConfig,controllers/generic/quantum_grid_allocator.py:72
generic,stat_arb,no,controllers/generic/stat_arb.py,id,,top_level,string,yes,required,,Unique identifier for this controller instance. Other strategy components use it to route executor actions and reports.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:68
generic,stat_arb,no,controllers/generic/stat_arb.py,controller_name,,top_level,string,no,stat_arb,,Controller module name. This must match the controller implementation and is used when loading the controller from the YAML file.,StatArbConfig,controllers/generic/stat_arb.py:21
generic,stat_arb,no,controllers/generic/stat_arb.py,controller_type,,top_level,string,no,generic,"generic, directional_trading, market_making","Controller family used for grouping/loading the controller. In this repo the main families are generic, directional_trading, and market_making.",StatArbConfig,controllers/generic/stat_arb.py:20
generic,stat_arb,no,controllers/generic/stat_arb.py,total_amount_quote,,top_level,decimal,no,100,,"Total budget in quote currency that the controller uses when sizing positions, grids, or quote-side order allocations.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:71
generic,stat_arb,no,controllers/generic/stat_arb.py,manual_kill_switch,,top_level,boolean,no,false,,"Manual per-controller stop flag. In the `v2_with_controllers` script, setting this to true stops the controller and issues StopExecutor actions for its executors; clearing it allows restart.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:79
generic,stat_arb,no,controllers/generic/stat_arb.py,initial_positions,,top_level,list[InitialPositionConfig],no,[],,List of pre-existing positions that the controller should adopt and manage at startup instead of assuming a flat book.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:80
generic,stat_arb,no,controllers/generic/stat_arb.py,initial_positions[].connector_name,initial_positions,nested,string,no,,,Connector on which the pre-existing position exists.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:15
